sample_idx	filename	type-token ratio (disjoint windows)	evenness (disjoint windows)	average token length (disjoint windows)	Gini-based dispersion (disjoint windows)	evenness-based dispersion (disjoint windows)	lexical density	rarity
4709	D:\textcomplexity\twitter_output\input_files\4709.conllu	1.0	1.0	3.1			0.3571428571428571	0.2
4717	D:\textcomplexity\twitter_output\input_files\4717.conllu	1.0	1.0	3.0			0.3636363636363636	0.0
4720	D:\textcomplexity\twitter_output\input_files\4720.conllu	1.0	1.0	3.733333333333333			0.3888888888888889	0.0
4782	D:\textcomplexity\twitter_output\input_files\4782.conllu	1.0	1.0	3.8			0.3478260869565217	0.125
4786	D:\textcomplexity\twitter_output\input_files\4786.conllu	1.0	1.0	3.2666666666666666			0.2777777777777778	0.2
4829	D:\textcomplexity\twitter_output\input_files\4829.conllu	1.0	1.0	3.25			0.25	0.0
4866	D:\textcomplexity\twitter_output\input_files\4866.conllu	1.0	1.0000000000000002	3.6666666666666665			0.2857142857142857	0.0
4868	D:\textcomplexity\twitter_output\input_files\4868.conllu	1.0	1.0	2.9			0.2727272727272727	0.0
4890	D:\textcomplexity\twitter_output\input_files\4890.conllu	1.0	1.0000000000000002	3.888888888888889			0.1	0.0
4910	D:\textcomplexity\twitter_output\input_files\4910.conllu	1.0	1.0	3.466666666666667			0.375	0.0
4922	D:\textcomplexity\twitter_output\input_files\4922.conllu	1.0	1.0	3.52			0.3461538461538461	0.1111111111111111
4954	D:\textcomplexity\twitter_output\input_files\4954.conllu	0.95	0.9902410118609204	3.45			0.3	0.0
4961	D:\textcomplexity\twitter_output\input_files\4961.conllu	1.0	1.0	2.8			0.3846153846153846	0.2
4996	D:\textcomplexity\twitter_output\input_files\4996.conllu	1.0	1.0	3.84			0.3793103448275862	0.0909090909090909
5023	D:\textcomplexity\twitter_output\input_files\5023.conllu	1.0	1.0000000000000002	3.8333333333333335			0.25	0.0
5029	D:\textcomplexity\twitter_output\input_files\5029.conllu	1.0	1.0000000000000002	3.6666666666666665			0.3333333333333333	0.0
5052	D:\textcomplexity\twitter_output\input_files\5052.conllu	1.0	1.0	3.25			0.391304347826087	0.1111111111111111
5061	D:\textcomplexity\twitter_output\input_files\5061.conllu	1.0	1.0	3.8			0.3571428571428571	0.2
5064	D:\textcomplexity\twitter_output\input_files\5064.conllu	1.0	1.0	3.88			0.28	0.1428571428571428
5083	D:\textcomplexity\twitter_output\input_files\5083.conllu	0.8666666666666667	0.9739760316291208	3.4			0.3529411764705882	0.1666666666666666
5122	D:\textcomplexity\twitter_output\input_files\5122.conllu	0.9791666666666666	0.9965949607578436	2.875			0.3962264150943396	0.0476190476190476
5139	D:\textcomplexity\twitter_output\input_files\5139.conllu	1.0	1.0	3.466666666666667			0.3888888888888889	0.1428571428571428
5147	D:\textcomplexity\twitter_output\input_files\5147.conllu	1.0	1.0	3.96			0.3076923076923077	0.125
5152	D:\textcomplexity\twitter_output\input_files\5152.conllu	1.0	1.0	3.4			0.3793103448275862	0.0909090909090909
5180	D:\textcomplexity\twitter_output\input_files\5180.conllu	1.0	1.0	2.9333333333333336			0.3333333333333333	0.2
5234	D:\textcomplexity\twitter_output\input_files\5234.conllu	1.0	1.0	2.9			0.3870967741935484	0.1666666666666666
5243	D:\textcomplexity\twitter_output\input_files\5243.conllu	1.0	1.0000000000000002	2.833333333333333			0.375	0.0
5252	D:\textcomplexity\twitter_output\input_files\5252.conllu	1.0	1.0000000000000002	2.333333333333333			0.3333333333333333	0.0
5266	D:\textcomplexity\twitter_output\input_files\5266.conllu	0.96	0.9921928094887362	3.44			0.3928571428571428	0.1818181818181818
5283	D:\textcomplexity\twitter_output\input_files\5283.conllu	1.0	1.0	3.3			0.3571428571428571	0.2
5306	D:\textcomplexity\twitter_output\input_files\5306.conllu	1.0	1.0	3.0			0.3333333333333333	0.0
5315	D:\textcomplexity\twitter_output\input_files\5315.conllu	1.0	1.0	3.533333333333333			0.3125	0.2
5325	D:\textcomplexity\twitter_output\input_files\5325.conllu	1.0	1.0	3.333333333333333			0.3333333333333333	0.2
5353	D:\textcomplexity\twitter_output\input_files\5353.conllu	0.96	0.9921928094887362	3.36			0.3571428571428571	0.2
5384	D:\textcomplexity\twitter_output\input_files\5384.conllu	1.0	1.0000000000000002	3.833333333333333			0.3333333333333333	0.0
5447	D:\textcomplexity\twitter_output\input_files\5447.conllu	1.0	1.0	3.75			0.25	0.0
5461	D:\textcomplexity\twitter_output\input_files\5461.conllu	0.92	0.9843856189774725	3.64			0.3928571428571428	0.1818181818181818
5467	D:\textcomplexity\twitter_output\input_files\5467.conllu	1.0	1.0	3.76			0.3571428571428571	0.2
5471	D:\textcomplexity\twitter_output\input_files\5471.conllu	0.95	0.9902410118609204	3.2			0.3043478260869565	0.0
5494	D:\textcomplexity\twitter_output\input_files\5494.conllu	1.0	1.0	2.9			0.2727272727272727	0.0
5505	D:\textcomplexity\twitter_output\input_files\5505.conllu	1.0	1.0	3.4000000000000004			0.3	0.1666666666666666
5512	D:\textcomplexity\twitter_output\input_files\5512.conllu	1.0	1.0000000000000002	3.1666666666666665			0.2857142857142857	0.0
5514	D:\textcomplexity\twitter_output\input_files\5514.conllu	1.0	1.0	2.8666666666666667			0.34375	0.1818181818181818
5523	D:\textcomplexity\twitter_output\input_files\5523.conllu	1.0	1.0000000000000002	2.5			0.25	0.0
5534	D:\textcomplexity\twitter_output\input_files\5534.conllu	1.0	1.0000000000000002	3.6666666666666665			0.3333333333333333	0.0
5548	D:\textcomplexity\twitter_output\input_files\5548.conllu	1.0	1.0	2.2			0.3333333333333333	0.0
5605	D:\textcomplexity\twitter_output\input_files\5605.conllu	1.0	1.0	3.4000000000000004			0.3333333333333333	0.1111111111111111
5663	D:\textcomplexity\twitter_output\input_files\5663.conllu	0.9	0.966243380179482	3.8			0.3333333333333333	0.1428571428571428
5668	D:\textcomplexity\twitter_output\input_files\5668.conllu	1.0	1.0	3.5			0.3846153846153846	0.2
5671	D:\textcomplexity\twitter_output\input_files\5671.conllu	1.0	1.0000000000000002	3.833333333333333			0.2857142857142857	0.0
5688	D:\textcomplexity\twitter_output\input_files\5688.conllu	0.98	0.9969717323575096	3.64			0.3928571428571428	0.2272727272727272
5700	D:\textcomplexity\twitter_output\input_files\5700.conllu	1.0	1.0	3.84			0.2	0.2
5746	D:\textcomplexity\twitter_output\input_files\5746.conllu	1.0	1.0	3.8333333333333335			0.3333333333333333	0.0
5751	D:\textcomplexity\twitter_output\input_files\5751.conllu	1.0	1.0	3.5			0.25	0.0
5795	D:\textcomplexity\twitter_output\input_files\5795.conllu	1.0	1.0	3.9			0.391304347826087	0.1111111111111111
5842	D:\textcomplexity\twitter_output\input_files\5842.conllu	1.0	1.0	3.5			0.391304347826087	0.2222222222222222
5867	D:\textcomplexity\twitter_output\input_files\5867.conllu	1.0	1.0000000000000002	3.833333333333333			0.3333333333333333	0.0
5868	D:\textcomplexity\twitter_output\input_files\5868.conllu	1.0	1.0	3.3			0.3846153846153846	0.0
5878	D:\textcomplexity\twitter_output\input_files\5878.conllu	0.96	0.9921928094887362	3.28			0.3793103448275862	0.1818181818181818
5908	D:\textcomplexity\twitter_output\input_files\5908.conllu	1.0	1.0	3.6			0.3571428571428571	0.0
5918	D:\textcomplexity\twitter_output\input_files\5918.conllu	1.0	1.0	2.7333333333333334			0.3157894736842105	0.1666666666666666
5929	D:\textcomplexity\twitter_output\input_files\5929.conllu	0.9666666666666668	0.9934940079072802	3.966666666666667			0.375	0.1666666666666666
5950	D:\textcomplexity\twitter_output\input_files\5950.conllu	0.95	0.9902410118609204	2.95			0.35	0.1428571428571428
5979	D:\textcomplexity\twitter_output\input_files\5979.conllu	1.0	1.0000000000000002	3.444444444444444			0.1111111111111111	0.0
5993	D:\textcomplexity\twitter_output\input_files\5993.conllu	1.0	1.0000000000000002	3.333333333333333			0.2857142857142857	0.0
6002	D:\textcomplexity\twitter_output\input_files\6002.conllu	1.0	1.0	3.8			0.2941176470588235	0.0
6024	D:\textcomplexity\twitter_output\input_files\6024.conllu	0.9	0.9804820237218406	2.9000000000000004			0.25	0.0
6049	D:\textcomplexity\twitter_output\input_files\6049.conllu	1.0	1.0	3.04			0.3846153846153846	0.1
6054	D:\textcomplexity\twitter_output\input_files\6054.conllu	1.0	1.0	3.466666666666667			0.3888888888888889	0.1428571428571428
6060	D:\textcomplexity\twitter_output\input_files\6060.conllu	1.0	1.0000000000000002	3.833333333333333			0.1666666666666666	0.0
6064	D:\textcomplexity\twitter_output\input_files\6064.conllu	1.0	1.0	3.333333333333333			0.3888888888888889	0.1428571428571428
6086	D:\textcomplexity\twitter_output\input_files\6086.conllu	1.0	1.0	3.3			0.3571428571428571	0.2
6103	D:\textcomplexity\twitter_output\input_files\6103.conllu	0.9333333333333332	0.9869880158145604	3.2			0.3157894736842105	0.0
6118	D:\textcomplexity\twitter_output\input_files\6118.conllu	0.7	0.8609640474436812	2.2			0.3571428571428571	0.0
6138	D:\textcomplexity\twitter_output\input_files\6138.conllu	1.0	1.0000000000000002	3.333333333333333			0.2857142857142857	0.0
6143	D:\textcomplexity\twitter_output\input_files\6143.conllu	1.0	1.0	3.55			0.375	0.1111111111111111
6161	D:\textcomplexity\twitter_output\input_files\6161.conllu	1.0	1.0	3.55			0.3636363636363636	0.125
6174	D:\textcomplexity\twitter_output\input_files\6174.conllu	1.0	1.0	2.933333333333333			0.3684210526315789	0.1428571428571428
6178	D:\textcomplexity\twitter_output\input_files\6178.conllu	1.0	1.0	3.4			0.3333333333333333	0.2
6187	D:\textcomplexity\twitter_output\input_files\6187.conllu	1.0	1.0000000000000002	2.333333333333333			0.375	0.0
6193	D:\textcomplexity\twitter_output\input_files\6193.conllu	1.0	1.0000000000000002	3.833333333333333			0.1428571428571428	0.0
6203	D:\textcomplexity\twitter_output\input_files\6203.conllu	1.0	1.0	3.88			0.3846153846153846	0.1
6221	D:\textcomplexity\twitter_output\input_files\6221.conllu	1.0	1.0	3.3600000000000003			0.3928571428571428	0.0
6238	D:\textcomplexity\twitter_output\input_files\6238.conllu	1.0	1.0	3.3200000000000003			0.25	0.0
6252	D:\textcomplexity\twitter_output\input_files\6252.conllu	1.0	1.0	2.96			0.3448275862068966	0.1
6267	D:\textcomplexity\twitter_output\input_files\6267.conllu	1.0	1.0	2.5			0.3333333333333333	0.0
6271	D:\textcomplexity\twitter_output\input_files\6271.conllu	1.0	1.0	3.5			0.3846153846153846	0.2
6277	D:\textcomplexity\twitter_output\input_files\6277.conllu	0.7	0.9854752972273344	3.4000000000000004			0.0769230769230769	0.0
6278	D:\textcomplexity\twitter_output\input_files\6278.conllu	1.0	1.0	3.8666666666666663			0.3333333333333333	0.0
6283	D:\textcomplexity\twitter_output\input_files\6283.conllu	1.0	1.0	2.8			0.25	0.0
6298	D:\textcomplexity\twitter_output\input_files\6298.conllu	1.0	1.0000000000000002	3.833333333333333			0.3333333333333333	0.0
6299	D:\textcomplexity\twitter_output\input_files\6299.conllu	1.0	1.0000000000000002	2.833333333333333			0.3076923076923077	0.0
6316	D:\textcomplexity\twitter_output\input_files\6316.conllu	1.0	1.0	3.6			0.3846153846153846	0.0
6317	D:\textcomplexity\twitter_output\input_files\6317.conllu	0.9	0.9804820237218406	3.9			0.3846153846153846	0.2
6322	D:\textcomplexity\twitter_output\input_files\6322.conllu	1.0	1.0000000000000002	3.333333333333333			0.375	0.0
6324	D:\textcomplexity\twitter_output\input_files\6324.conllu	1.0	1.0	3.0			0.3157894736842105	0.1666666666666666
6341	D:\textcomplexity\twitter_output\input_files\6341.conllu	1.0	1.0000000000000002	2.833333333333333			0.125	0.0
6346	D:\textcomplexity\twitter_output\input_files\6346.conllu	1.0	1.0	3.9			0.3478260869565217	0.125
6349	D:\textcomplexity\twitter_output\input_files\6349.conllu	1.0	1.0	3.25			0.25	0.0
6362	D:\textcomplexity\twitter_output\input_files\6362.conllu	1.0	1.0000000000000002	2.5			0.25	0.0
6378	D:\textcomplexity\twitter_output\input_files\6378.conllu	1.0	1.0	2.5			0.3333333333333333	0.0
6453	D:\textcomplexity\twitter_output\input_files\6453.conllu	0.95	0.9902410118609204	3.35			0.3333333333333333	0.1428571428571428
6461	D:\textcomplexity\twitter_output\input_files\6461.conllu	1.0	1.0	2.6666666666666665			0.1428571428571428	0.0
6462	D:\textcomplexity\twitter_output\input_files\6462.conllu	1.0	1.0	3.1333333333333333			0.3125	0.2
6480	D:\textcomplexity\twitter_output\input_files\6480.conllu	0.96	0.9921928094887362	3.52			0.3448275862068966	0.2
6583	D:\textcomplexity\twitter_output\input_files\6583.conllu	1.0	1.0	3.7			0.3846153846153846	0.0
6629	D:\textcomplexity\twitter_output\input_files\6629.conllu	0.9333333333333332	0.9869880158145604	3.4			0.3333333333333333	0.1666666666666666
6687	D:\textcomplexity\twitter_output\input_files\6687.conllu	1.0	1.0000000000000002	3.0			0.3333333333333333	0.0
6713	D:\textcomplexity\twitter_output\input_files\6713.conllu	1.0	1.0	3.8			0.2941176470588235	0.0
6722	D:\textcomplexity\twitter_output\input_files\6722.conllu	1.0	1.0	3.45			0.391304347826087	0.0
6731	D:\textcomplexity\twitter_output\input_files\6731.conllu	1.0	1.0	3.8			0.3333333333333333	0.0
6735	D:\textcomplexity\twitter_output\input_files\6735.conllu	1.0	1.0	3.9333333333333336			0.2631578947368421	0.2
6768	D:\textcomplexity\twitter_output\input_files\6768.conllu	1.0	1.0	3.1			0.3666666666666666	0.1818181818181818
6783	D:\textcomplexity\twitter_output\input_files\6783.conllu	1.0	1.0	2.8666666666666667			0.3125	0.2
6823	D:\textcomplexity\twitter_output\input_files\6823.conllu	1.0	1.0000000000000002	3.5			0.1666666666666666	0.0
6835	D:\textcomplexity\twitter_output\input_files\6835.conllu	1.0	1.0	3.25			0.3809523809523809	0.125
6836	D:\textcomplexity\twitter_output\input_files\6836.conllu	1.0	1.0000000000000002	3.1666666666666665			0.2857142857142857	0.0
6841	D:\textcomplexity\twitter_output\input_files\6841.conllu	1.0	1.0	3.45			0.3809523809523809	0.0
6853	D:\textcomplexity\twitter_output\input_files\6853.conllu	1.0	1.0	2.5			0.3333333333333333	0.0
6859	D:\textcomplexity\twitter_output\input_files\6859.conllu	1.0	1.0	3.4000000000000004			0.375	0.0
6869	D:\textcomplexity\twitter_output\input_files\6869.conllu	1.0	1.0	2.75			0.25	0.0
6871	D:\textcomplexity\twitter_output\input_files\6871.conllu	1.0	1.0000000000000002	2.6666666666666665			0.1818181818181818	0.0
6876	D:\textcomplexity\twitter_output\input_files\6876.conllu	1.0	1.0000000000000002	3.7777777777777777			0.3333333333333333	0.0
6884	D:\textcomplexity\twitter_output\input_files\6884.conllu	1.0	1.0	3.3600000000000003			0.32	0.125
6916	D:\textcomplexity\twitter_output\input_files\6916.conllu	0.9333333333333332	0.9869880158145604	3.4			0.2666666666666666	0.0
6935	D:\textcomplexity\twitter_output\input_files\6935.conllu	1.0	1.0	3.333333333333333			0.3666666666666666	0.1818181818181818
6966	D:\textcomplexity\twitter_output\input_files\6966.conllu	1.0	1.0000000000000002	3.166666666666667			0.2857142857142857	0.0
6977	D:\textcomplexity\twitter_output\input_files\6977.conllu	1.0	1.0	3.12			0.36	0.2222222222222222
6983	D:\textcomplexity\twitter_output\input_files\6983.conllu	1.0	1.0	3.6			0.3157894736842105	0.1666666666666666
6997	D:\textcomplexity\twitter_output\input_files\6997.conllu	1.0	1.0000000000000002	3.6666666666666665			0.3333333333333333	0.0
7030	D:\textcomplexity\twitter_output\input_files\7030.conllu	1.0	1.0000000000000002	3.166666666666667			0.2857142857142857	0.0
7041	D:\textcomplexity\twitter_output\input_files\7041.conllu	1.0	1.0	3.7			0.3846153846153846	0.2
7075	D:\textcomplexity\twitter_output\input_files\7075.conllu	1.0	1.0	3.2666666666666666			0.2666666666666666	0.0
7094	D:\textcomplexity\twitter_output\input_files\7094.conllu	1.0	1.0	3.733333333333333			0.3888888888888889	0.1428571428571428
7101	D:\textcomplexity\twitter_output\input_files\7101.conllu	1.0	1.0	3.6			0.2307692307692307	0.0
7135	D:\textcomplexity\twitter_output\input_files\7135.conllu	1.0	1.0	3.566666666666667			0.3225806451612903	0.2
7143	D:\textcomplexity\twitter_output\input_files\7143.conllu	1.0	1.0	3.9			0.3846153846153846	0.2
7146	D:\textcomplexity\twitter_output\input_files\7146.conllu	0.9333333333333332	0.9869880158145604	3.666666666666667			0.3529411764705882	0.0
7150	D:\textcomplexity\twitter_output\input_files\7150.conllu	1.0	1.0	3.333333333333333			0.25	0.0
7163	D:\textcomplexity\twitter_output\input_files\7163.conllu	1.0	1.0	3.6			0.3636363636363636	0.0
7174	D:\textcomplexity\twitter_output\input_files\7174.conllu	1.0	1.0	3.2			0.3846153846153846	0.2
7183	D:\textcomplexity\twitter_output\input_files\7183.conllu	0.9571428571428572	0.9935108550518058	3.5142857142857142			0.3888888888888889	0.1785714285714285
7210	D:\textcomplexity\twitter_output\input_files\7210.conllu	0.96	0.9921928094887362	3.04			0.3846153846153846	0.1
7220	D:\textcomplexity\twitter_output\input_files\7220.conllu	1.0	1.0	3.2666666666666666			0.3870967741935484	0.1666666666666666
7235	D:\textcomplexity\twitter_output\input_files\7235.conllu	1.0	1.0000000000000002	2.333333333333333			0.2857142857142857	0.0
7241	D:\textcomplexity\twitter_output\input_files\7241.conllu	1.0	1.0	3.2666666666666666			0.2631578947368421	0.0
7275	D:\textcomplexity\twitter_output\input_files\7275.conllu	1.0	1.0	3.325			0.3777777777777777	0.1764705882352941
7304	D:\textcomplexity\twitter_output\input_files\7304.conllu	1.0	1.0	3.6			0.375	0.2222222222222222
7310	D:\textcomplexity\twitter_output\input_files\7310.conllu	0.9	0.9709895946936014	3.3			0.3225806451612903	0.2
7338	D:\textcomplexity\twitter_output\input_files\7338.conllu	1.0	1.0000000000000002	2.5			0.375	0.0
7383	D:\textcomplexity\twitter_output\input_files\7383.conllu	0.96	0.9921928094887362	3.32			0.2592592592592592	0.1428571428571428
7410	D:\textcomplexity\twitter_output\input_files\7410.conllu	1.0	1.0	2.6			0.3333333333333333	0.2
7414	D:\textcomplexity\twitter_output\input_files\7414.conllu	1.0	1.0000000000000002	3.166666666666667			0.3333333333333333	0.0
7425	D:\textcomplexity\twitter_output\input_files\7425.conllu	1.0	1.0000000000000002	3.333333333333333			0.2857142857142857	0.0
7428	D:\textcomplexity\twitter_output\input_files\7428.conllu	1.0	1.0	3.35			0.3043478260869565	0.1428571428571428
7453	D:\textcomplexity\twitter_output\input_files\7453.conllu	1.0	1.0	3.9			0.3846153846153846	0.2
7480	D:\textcomplexity\twitter_output\input_files\7480.conllu	0.92	0.9843856189774725	3.76			0.3571428571428571	0.2
7500	D:\textcomplexity\twitter_output\input_files\7500.conllu	1.0	1.0	2.5			0.3333333333333333	0.0
7512	D:\textcomplexity\twitter_output\input_files\7512.conllu	1.0	1.0	3.6			0.3888888888888889	0.0
7523	D:\textcomplexity\twitter_output\input_files\7523.conllu	1.0	1.0	3.5			0.3333333333333333	0.0
7570	D:\textcomplexity\twitter_output\input_files\7570.conllu	1.0	1.0	2.95			0.375	0.1111111111111111
7575	D:\textcomplexity\twitter_output\input_files\7575.conllu	1.0	1.0	3.25			0.25	0.0
